"Notes"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Wyoming"	"56"	103	Not Applicable	Not Applicable
"Total"	"2018 Week 04 ending January 27, 2018"	"2018/04"			62780	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Alabama"	"01"	1171	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Alaska"	"02"	85	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Arizona"	"04"	1331	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Arkansas"	"05"	676	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"California"	"06"	5940	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Colorado"	"08"	842	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Connecticut"	"09"	654	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Delaware"	"10"	176	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"District of Columbia"	"11"	104	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Florida"	"12"	4554	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Georgia"	"13"	1906	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Hawaii"	"15"	247	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Idaho"	"16"	296	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Illinois"	"17"	2245	Not Applicable	Not Applicable
	"2018 Week 05 ending February 03, 2018"	"2018/05"	"Indiana"	"18"	1452	Not Applicable	Not Applicable
