"Notes"	"MMWR Week"	"MMWR Week Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Georgia"	"13"	820	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Hawaii"	"15"	68	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Idaho"	"16"	108	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Illinois"	"17"	912	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Indiana"	"18"	542	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Iowa"	"19"	218	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Kansas"	"20"	185	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Kentucky"	"21"	469	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Louisiana"	"22"	418	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Maine"	"23"	95	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Maryland"	"24"	394	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Massachusetts"	"25"	392	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Michigan"	"26"	823	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Minnesota"	"27"	308	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Mississippi"	"28"	292	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Missouri"	"29"	555	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Montana"	"30"	81	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Nebraska"	"31"	115	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Nevada"	"32"	216	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Hampshire"	"33"	111	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Jersey"	"34"	566	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New Mexico"	"35"	163	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"New York"	"36"	1133	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"North Carolina"	"37"	794	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"North Dakota"	"38"	41	Not Applicable	Not Applicable
	"2018 Week 04 ending January 27, 2018"	"2018/04"	"Ohio"	"39"	1034	Not Applicable	Not Applicable
