"Notes","State","State Code","Year","Year Code",Deaths,Population,Crude Rate
,"Mississippi","28","2006","2006",1161,212432,546.5
,"Mississippi","28","2007","2007",1080,211915,509.6
,"Mississippi","28","2008","2008",1058,211278,500.8
,"Mississippi","28","2009","2009",1053,210215,500.9
,"Mississippi","28","2010","2010",1018,208369,488.6
,"Mississippi","28","2011","2011",1051,201421,521.8
,"Mississippi","28","2012","2012",985,195238,504.5
,"Mississippi","28","2013","2013",992,189575,523.3
,"Mississippi","28","2014","2014",931,184867,503.6
,"Mississippi","28","2015","2015",890,183123,486.0
,"Mississippi","28","2016","2016",924,184935,499.6
,"Mississippi","28","2017","2017",902,185592,486.0
,"Mississippi","28","2018","2018",920,184333,499.1
,"Mississippi","28","2019","2019",937,181833,515.3
,"Mississippi","28","2020 ","2020",1158,177552,652.2
"Total","Mississippi","28",,,22344,4332212,515.8
,"Missouri","29","1999","1999",1382,386754,357.3
,"Missouri","29","2000","2000",1443,395616,364.7
,"Missouri","29","2001","2001",1495,407954,366.5
,"Missouri","29","2002","2002",1598,418801,381.6
,"Missouri","29","2003","2003",1740,429616,405.0
,"Missouri","29","2004","2004",1696,436211,388.8
,"Missouri","29","2005","2005",1771,444127,398.8
,"Missouri","29","2006","2006",1730,451118,383.5
,"Missouri","29","2007","2007",1722,452768,380.3
,"Missouri","29","2008","2008",1834,452653,405.2
,"Missouri","29","2009","2009",1726,451150,382.6
,"Missouri","29","2010","2010",1659,444766,373.0
,"Missouri","29","2011","2011",1605,425748,377.0
,"Missouri","29","2012","2012",1490,408739,364.5
,"Missouri","29","2013","2013",1462,391507,373.4
,"Missouri","29","2014","2014",1378,379160,363.4
,"Missouri","29","2015","2015",1316,374058,351.8
,"Missouri","29","2016","2016",1367,375525,364.0
,"Missouri","29","2017","2017",1342,374184,358.6
,"Missouri","29","2018","2018",1443,369939,390.1
,"Missouri","29","2019","2019",1337,363465,367.8
,"Missouri","29","2020 ","2020",1541,354958,434.1
"Total","Missouri","29",,,34077,8988817,379.1
,"Montana","30","1999","1999",195,72177,270.2
,"Montana","30","2000","2000",188,73398,256.1
,"Montana","30","2001","2001",221,74840,295.3
,"Montana","30","2002","2002",248,75667,327.8
,"Montana","30","2003","2003",244,76128,320.5
,"Montana","30","2004","2004",254,76123,333.7
,"Montana","30","2005","2005",241,76589,314.7
,"Montana","30","2006","2006",255,76617,332.8
,"Montana","30","2007","2007",282,76039,370.9
,"Montana","30","2008","2008",240,74662,321.4
,"Montana","30","2009","2009",263,73218,359.2
,"Montana","30","2010","2010",227,71021,319.6
,"Montana","30","2011","2011",245,67000,365.7
,"Montana","30","2012","2012",201,63698,315.6
,"Montana","30","2013","2013",215,60454,355.6
,"Montana","30","2014","2014",175,58666,298.3
,"Montana","30","2015","2015",210,58157,361.1
,"Montana","30","2016","2016",196,58801,333.3
,"Montana","30","2017","2017",179,58965,303.6
,"Montana","30","2018","2018",178,58886,302.3
,"Montana","30","2019","2019",188,58389,322.0
,"Montana","30","2020 ","2020",234,58066,403.0
"Total","Montana","30",,,4879,1497561,325.8
,"Nebraska","31","1999","1999",304,120758,251.7
,"Nebraska","31","2000","2000",323,122714,263.2
,"Nebraska","31","2001","2001",344,125961,273.1
,"Nebraska","31","2002","2002",332,127799,259.8
,"Nebraska","31","2003","2003",351,129771,270.5
,"Nebraska","31","2004","2004",342,130531,262.0
,"Nebraska","31","2005","2005",342,132368,258.4
,"Nebraska","31","2006","2006",383,133170,287.6
,"Nebraska","31","2007","2007",359,133204,269.5
,"Nebraska","31","2008","2008",373,132311,281.9
,"Nebraska","31","2009","2009",377,131106,287.6
,"Nebraska","31","2010","2010",345,128491,268.5
,"Nebraska","31","2011","2011",374,123039,304.0
,"Nebraska","31","2012","2012",323,118325,273.0
,"Nebraska","31","2013","2013",294,113192,259.7
,"Nebraska","31","2014","2014",322,110454,291.5
,"Nebraska","31","2015","2015",312,109531,284.9
,"Nebraska","31","2016","2016",294,109873,267.6
,"Nebraska","31","2017","2017",303,110194,275.0
,"Nebraska","31","2018","2018",328,109690,299.0
,"Nebraska","31","2019","2019",336,108702,309.1
,"Nebraska","31","2020 ","2020",362,107821,335.7
"Total","Nebraska","31",,,7423,2669005,278.1
,"Nevada","32","1999","1999",554,134314,412.5
,"Nevada","32","2000","2000",593,140214,422.9
,"Nevada","32","2001","2001",622,148483,418.9
,"Nevada","32","2002","2002",621,156194,397.6
,"Nevada","32","2003","2003",705,162880,432.8
,"Nevada","32","2004","2004",670,169214,395.9
,"Nevada","32","2005","2005",749,175661,426.4
,"Nevada","32","2006","2006",722,182663,395.3
,"Nevada","32","2007","2007",702,187662,374.1
,"Nevada","32","2008","2008",709,190555,372.1
,"Nevada","32","2009","2009",712,193570,367.8
,"Nevada","32","2010","2010",711,193790,366.9
,"Nevada","32","2011","2011",695,190777,364.3
,"Nevada","32","2012","2012",675,189824,355.6
,"Nevada","32","2013","2013",682,189300,360.3
,"Nevada","32","2014","2014",627,190004,330.0
,"Nevada","32","2015","2015",630,193455,325.7
,"Nevada","32","2016","2016",686,197534,347.3
,"Nevada","32","2017","2017",660,201409,327.7
,"Nevada","32","2018","2018",648,201625,321.4
,"Nevada","32","2019","2019",719,200161,359.2
,"Nevada","32","2020 ","2020",850,198285,428.7
"Total","Nevada","32",,,14942,3987574,374.7
,"New Hampshire","33","1999","1999",227,95212,238.4
,"New Hampshire","33","2000","2000",276,98117,281.3
,"New Hampshire","33","2001","2001",248,101818,243.6
,"New Hampshire","33","2002","2002",262,105151,249.2
,"New Hampshire","33","2003","2003",288,107814,267.1
,"New Hampshire","33","2004","2004",272,110747,245.6
,"New Hampshire","33","2005","2005",277,112831,245.5
,"New Hampshire","33","2006","2006",278,115461,240.8
,"New Hampshire","33","2007","2007",285,115601,246.5
,"New Hampshire","33","2008","2008",286,115521,247.6
,"New Hampshire","33","2009","2009",289,114674,252.0
,"New Hampshire","33","2010","2010",276,113564,243.0
,"New Hampshire","33","2011","2011",271,108987,248.7
,"New Hampshire","33","2012","2012",268,105848,253.2
,"New Hampshire","33","2013","2013",262,101661,257.7
,"New Hampshire","33","2014","2014",248,97713,253.8
,"New Hampshire","33","2015","2015",249,95399,261.0
,"New Hampshire","33","2016","2016",257,94180,272.9
,"New Hampshire","33","2017","2017",255,92327,276.2
,"New Hampshire","33","2018","2018",273,89868,303.8
,"New Hampshire","33","2019","2019",231,86223,267.9
,"New Hampshire","33","2020 ","2020",277,82550,335.6
"Total","New Hampshire","33",,,5855,2261267,258.9
,"New Jersey","34","1999","1999",1986,598842,331.6
,"New Jersey","34","2000","2000",2038,611357,333.4
,"New Jersey","34","2001","2001",2227,630489,353.2
,"New Jersey","34","2002","2002",2132,650456,327.8
,"New Jersey","34","2003","2003",2152,667941,322.2
,"New Jersey","34","2004","2004",2074,682993,303.7
,"New Jersey","34","2005","2005",2016,694889,290.1
,"New Jersey","34","2006","2006",2111,703150,300.2
,"New Jersey","34","2007","2007",1999,705176,283.5
,"New Jersey","34","2008","2008",1934,705963,274.0
,"New Jersey","34","2009","2009",1861,707455,263.1
,"New Jersey","34","2010","2010",1914,704516,271.7
,"New Jersey","34","2011","2011",1834,690491,265.6
,"New Jersey","34","2012","2012",1758,678979,258.9
,"New Jersey","34","2013","2013",1695,663897,255.3
,"New Jersey","34","2014","2014",1635,649458,251.7
,"New Jersey","34","2015","2015",1548,640471,241.7
,"New Jersey","34","2016","2016",1597,629133,253.8
,"New Jersey","34","2017","2017",1686,623207,270.5
,"New Jersey","34","2018","2018",1584,602340,263.0
,"New Jersey","34","2019","2019",1545,584884,264.2
,"New Jersey","34","2020 ","2020",2010,567832,354.0
"Total","New Jersey","34",,,41336,14393919,287.2
,"New Mexico","35","1999","1999",500,128839,388.1
,"New Mexico","35","2000","2000",469,131000,358.0
,"New Mexico","35","2001","2001",544,133427,407.7
,"New Mexico","35","2002","2002",514,136696,376.0
,"New Mexico","35","2003","2003",526,138980,378.5
,"New Mexico","35","2004","2004",516,140944,366.1
,"New Mexico","35","2005","2005",588,143442,409.9
,"New Mexico","35","2006","2006",600,146405,409.8
,"New Mexico","35","2007","2007",591,146768,402.7
,"New Mexico","35","2008","2008",602,147252,408.8
,"New Mexico","35","2009","2009",605,146234,413.7
,"New Mexico","35","2010","2010",581,144839,401.1
,"New Mexico","35","2011","2011",573,138488,413.8
,"New Mexico","35","2012","2012",546,132291,412.7
,"New Mexico","35","2013","2013",496,125934,393.9
,"New Mexico","35","2014","2014",521,122083,426.8
,"New Mexico","35","2015","2015",552,120021,459.9
,"New Mexico","35","2016","2016",540,119978,450.1
,"New Mexico","35","2017","2017",550,119759,459.3
,"New Mexico","35","2018","2018",541,119283,453.5
,"New Mexico","35","2019","2019",572,117382,487.3
,"New Mexico","35","2020 ","2020",716,116023,617.1
"Total","New Mexico","35",,,12243,2916068,419.8
,"New York","36","1999","1999",4510,1320845,341.4
,"New York","36","2000","2000",4565,1341138,340.4
,"New York","36","2001","2001",4879,1366906,356.9
,"New York","36","2002","2002",4686,1394318,336.1
,"New York","36","2003","2003",4635,1419538,326.5
,"New York","36","2004","2004",4463,1440172,309.9
,"New York","36","2005","2005",4386,1458302,300.8
,"New York","36","2006","2006",4349,1470367,295.8
,"New York","36","2007","2007",4236,1468966,288.4
,"New York","36","2008","2008",4153,1467841,282.9
,"New York","36","2009","2009",4140,1469881,281.7
,"New York","36","2010","2010",3939,1458763,270.0
,"New York","36","2011","2011",3769,1430299,263.5
,"New York","36","2012","2012",3682,1405695,261.9
,"New York","36","2013","2013",3473,1377319,252.2
,"New York","36","2014","2014",3421,1350006,253.4
,"New York","36","2015","2015",3300,1335409,247.1
,"New York","36","2016","2016",3210,1313743,244.3
,"New York","36","2017","2017",3226,1290735,249.9
,"New York","36","2018","2018",3138,1240014,253.1
,"New York","36","2019","2019",2916,1196751,243.7
,"New York","36","2020 ","2020",4048,1152921,351.1
"Total","New York","36",,,87124,30169929,288.8
,"North Carolina","37","1999","1999",2135,558808,382.1
,"North Carolina","37","2000","2000",2213,570411,388.0
,"North Carolina","37","2001","2001",2328,591262,393.7
,"North Carolina","37","2002","2002",2372,608033,390.1
,"North Carolina","37","2003","2003",2426,623969,388.8
,"North Carolina","37","2004","2004",2467,634152,389.0
,"North Carolina","37","2005","2005",2538,649891,390.5
,"North Carolina","37","2006","2006",2632,665654,395.4
,"North Carolina","37","2007","2007",2622,679119,386.1
,"North Carolina","37","2008","2008",2613,688876,379.3
,"North Carolina","37","2009","2009",2533,698140,362.8
,"North Carolina","37","2010","2010",2483,698753,355.3
,"North Carolina","37","2011","2011",2507,688853,363.9
,"North Carolina","37","2012","2012",2411,680883,354.1
,"North Carolina","37","2013","2013",2318,673757,344.0
,"North Carolina","37","2014","2014",2221,668371,332.3
,"North Carolina","37","2015","2015",2287,673662,339.5
,"North Carolina","37","2016","2016",2276,691010,329.4
,"North Carolina","37","2017","2017",2355,698179,337.3
,"North Carolina","37","2018","2018",2247,697294,322.2
,"North Carolina","37","2019","2019",2286,688599,332.0
,"North Carolina","37","2020 ","2020",2683,674569,397.7
"Total","North Carolina","37",,,52953,14502245,365.1
,"North Dakota","38","1999","1999",113,46436,243.3
,"North Dakota","38","2000","2000",122,47436,257.2
,"North Dakota","38","2001","2001",130,48781,266.5
,"North Dakota","38","2002","2002",133,49267,270.0
,"North Dakota","38","2003","2003",142,49558,286.5
,"North Dakota","38","2004","2004",132,49849,264.8
,"North Dakota","38","2005","2005",120,49879,240.6
,"North Dakota","38","2006","2006",139,49518,280.7
,"North Dakota","38","2007","2007",134,48906,274.0
,"North Dakota","38","2008","2008",142,48213,294.5
,"North Dakota","38","2009","2009",159,47365,335.7
,"North Dakota","38","2010","2010",139,46380,299.7
,"North Dakota","38","2011","2011",126,44192,285.1
,"North Dakota","38","2012","2012",128,42766,299.3
,"North Dakota","38","2013","2013",141,41331,341.1
,"North Dakota","38","2014","2014",115,40507,283.9
,"North Dakota","38","2015","2015",117,40336,290.1
,"North Dakota","38","2016","2016",128,40168,318.7
,"North Dakota","38","2017","2017",131,39436,332.2
,"North Dakota","38","2018","2018",114,39212,290.7
,"North Dakota","38","2019","2019",132,38692,341.2
,"North Dakota","38","2020 ","2020",155,38386,403.8
"Total","North Dakota","38",,,2892,986614,293.1
,"Ohio","39","1999","1999",2753,821792,335.0
,"Ohio","39","2000","2000",2925,834831,350.4
,"Ohio","39","2001","2001",2956,853822,346.2
,"Ohio","39","2002","2002",3158,871696,362.3
,"Ohio","39","2003","2003",3275,888732,368.5
,"Ohio","39","2004","2004",3327,898940,370.1
,"Ohio","39","2005","2005",3382,902355,374.8
,"Ohio","39","2006","2006",3355,905412,370.5
,"Ohio","39","2007","2007",3186,896004,355.6
,"Ohio","39","2008","2008",3284,881559,372.5
,"Ohio","39","2009","2009",3236,868474,372.6
,"Ohio","39","2010","2010",3028,855134,354.1
,"Ohio","39","2011","2011",3012,822978,366.0
,"Ohio","39","2012","2012",2744,797380,344.1
,"Ohio","39","2013","2013",2832,775038,365.4
,"Ohio","39","2014","2014",2665,756038,352.5
,"Ohio","39","2015","2015",2666,749241,355.8
,"Ohio","39","2016","2016",2909,749091,388.3
,"Ohio","39","2017","2017",2864,744174,384.9
,"Ohio","39","2018","2018",2822,732526,385.2
,"Ohio","39","2019","2019",2698,713719,378.0
,"Ohio","39","2020 ","2020",3113,692461,449.6
"Total","Ohio","39",,,66190,18011397,367.5
,"Oklahoma","40","1999","1999",964,235774,408.9
,"Oklahoma","40","2000","2000",1007,240805,418.2
,"Oklahoma","40","2001","2001",1042,246890,422.1
,"Oklahoma","40","2002","2002",1113,252798,440.3
,"Oklahoma","40","2003","2003",1137,256975,442.5
,"Oklahoma","40","2004","2004",1126,258903,434.9
,"Oklahoma","40","2005","2005",1220,261641,466.3
,"Oklahoma","40","2006","2006",1151,265270,433.9
,"Oklahoma","40","2007","2007",1289,265257,485.9
,"Oklahoma","40","2008","2008",1310,265234,493.9
,"Oklahoma","40","2009","2009",1304,265048,492.0
,"Oklahoma","40","2010","2010",1174,261242,449.4
,"Oklahoma","40","2011","2011",1212,250440,483.9
,"Oklahoma","40","2012","2012",1077,241291,446.3
,"Oklahoma","40","2013","2013",1124,233174,482.0
,"Oklahoma","40","2014","2014",1028,228108,450.7
,"Oklahoma","40","2015","2015",1047,227714,459.8
,"Oklahoma","40","2016","2016",1082,230805,468.8
,"Oklahoma","40","2017","2017",1057,232227,455.2
,"Oklahoma","40","2018","2018",1044,232318,449.4
,"Oklahoma","40","2019","2019",1011,230394,438.8
,"Oklahoma","40","2020 ","2020",1161,228231,508.7
"Total","Oklahoma","40",,,24680,5410539,456.1
,"Oregon","41","1999","1999",813,268975,302.3
,"Oregon","41","2000","2000",791,271315,291.5
,"Oregon","41","2001","2001",832,274888,302.7
,"Oregon","41","2002","2002",914,277392,329.5
,"Oregon","41","2003","2003",894,276905,322.9
,"Oregon","41","2004","2004",891,273353,326.0
,"Oregon","41","2005","2005",909,272731,333.3
,"Oregon","41","2006","2006",909,273664,332.2
,"Oregon","41","2007","2007",901,271848,331.4
,"Oregon","41","2008","2008",878,269362,326.0
,"Oregon","41","2009","2009",872,266869,326.8
,"Oregon","41","2010","2010",832,262879,316.5
,"Oregon","41","2011","2011",733,254490,288.0
,"Oregon","41","2012","2012",757,248553,304.6
,"Oregon","41","2013","2013",700,244798,286.0
,"Oregon","41","2014","2014",738,246003,300.0
,"Oregon","41","2015","2015",743,252757,294.0
,"Oregon","41","2016","2016",740,258826,285.9
,"Oregon","41","2017","2017",679,263479,257.7
,"Oregon","41","2018","2018",728,264308,275.4
,"Oregon","41","2019","2019",708,261878,270.4
,"Oregon","41","2020 ","2020",790,259294,304.7
"Total","Oregon","41",,,17752,5814567,305.3
,"Pennsylvania","42","1999","1999",2994,891134,336.0
,"Pennsylvania","42","2000","2000",3077,908650,338.6
,"Pennsylvania","42","2001","2001",3256,930848,349.8
,"Pennsylvania","42","2002","2002",3177,951250,334.0
,"Pennsylvania","42","2003","2003",3414,969269,352.2
,"Pennsylvania","42","2004","2004",3388,981476,345.2
,"Pennsylvania","42","2005","2005",3491,988575,353.1
,"Pennsylvania","42","2006","2006",3394,994997,341.1
,"Pennsylvania","42","2007","2007",3238,988062,327.7
,"Pennsylvania","42","2008","2008",3186,975594,326.6
,"Pennsylvania","42","2009","2009",3259,966503,337.2
,"Pennsylvania","42","2010","2010",3146,955763,329.2
,"Pennsylvania","42","2011","2011",3055,926744,329.6
,"Pennsylvania","42","2012","2012",2800,902425,310.3
,"Pennsylvania","42","2013","2013",2733,878784,311.0
,"Pennsylvania","42","2014","2014",2694,855811,314.8
,"Pennsylvania","42","2015","2015",2711,841603,322.1
,"Pennsylvania","42","2016","2016",2784,831844,334.7
,"Pennsylvania","42","2017","2017",2674,818610,326.7
,"Pennsylvania","42","2018","2018",2509,797593,314.6
,"Pennsylvania","42","2019","2019",2507,773596,324.1
,"Pennsylvania","42","2020 ","2020",2781,745910,372.8
"Total","Pennsylvania","42",,,66268,19875041,333.4
,"Rhode Island","44","1999","1999",198,73294,270.1
,"Rhode Island","44","2000","2000",220,75429,291.7
,"Rhode Island","44","2001","2001",257,78184,328.7
,"Rhode Island","44","2002","2002",269,80347,334.8
,"Rhode Island","44","2003","2003",254,82350,308.4
,"Rhode Island","44","2004","2004",280,83550,335.1
,"Rhode Island","44","2005","2005",237,83561,283.6
,"Rhode Island","44","2006","2006",275,84040,327.2
,"Rhode Island","44","2007","2007",229,83684,273.6
,"Rhode Island","44","2008","2008",265,82860,319.8
,"Rhode Island","44","2009","2009",273,82018,332.9
,"Rhode Island","44","2010","2010",257,81300,316.1
,"Rhode Island","44","2011","2011",214,78760,271.7
,"Rhode Island","44","2012","2012",209,76641,272.7
,"Rhode Island","44","2013","2013",249,75038,331.8
,"Rhode Island","44","2014","2014",221,73085,302.4
,"Rhode Island","44","2015","2015",200,71306,280.5
,"Rhode Island","44","2016","2016",194,69949,277.3
,"Rhode Island","44","2017","2017",190,68254,278.4
,"Rhode Island","44","2018","2018",179,66143,270.6
,"Rhode Island","44","2019","2019",188,63926,294.1
,"Rhode Island","44","2020 ","2020",188,61301,306.7
"Total","Rhode Island","44",,,5046,1675020,301.3
,"South Carolina","45","1999","1999",1327,281896,470.7
,"South Carolina","45","2000","2000",1356,287778,471.2
,"South Carolina","45","2001","2001",1379,295222,467.1
,"South Carolina","45","2002","2002",1357,302211,449.0
,"South Carolina","45","2003","2003",1424,307785,462.7
,"South Carolina","45","2004","2004",1484,312017,475.6
,"South Carolina","45","2005","2005",1482,316618,468.1
,"South Carolina","45","2006","2006",1504,322637,466.2
,"South Carolina","45","2007","2007",1393,326083,427.2
,"South Carolina","45","2008","2008",1459,329178,443.2
,"South Carolina","45","2009","2009",1403,333638,420.5
,"South Carolina","45","2010","2010",1460,332766,438.7
,"South Carolina","45","2011","2011",1374,326710,420.6
,"South Carolina","45","2012","2012",1396,320967,434.9
,"South Carolina","45","2013","2013",1334,315679,422.6
,"South Carolina","45","2014","2014",1245,311160,400.1
,"South Carolina","45","2015","2015",1285,311314,412.8
,"South Carolina","45","2016","2016",1293,316489,408.5
,"South Carolina","45","2017","2017",1275,319592,398.9
,"South Carolina","45","2018","2018",1342,320122,419.2
,"South Carolina","45","2019","2019",1338,318195,420.5
,"South Carolina","45","2020 ","2020",1578,313764,502.9
"Total","South Carolina","45",,,30488,6921821,440.5
,"South Dakota","46","1999","1999",160,52413,305.3
,"South Dakota","46","2000","2000",164,53865,304.5
,"South Dakota","46","2001","2001",163,55681,292.7
,"South Dakota","46","2002","2002",166,56584,293.4
,"South Dakota","46","2003","2003",195,57420,339.6
,"South Dakota","46","2004","2004",182,57842,314.7
,"South Dakota","46","2005","2005",157,58452,268.6
,"South Dakota","46","2006","2006",183,58850,311.0
,"South Dakota","46","2007","2007",174,59052,294.7
,"South Dakota","46","2008","2008",178,58902,302.2
,"South Dakota","46","2009","2009",189,58448,323.4
,"South Dakota","46","2010","2010",170,57519,295.6
,"South Dakota","46","2011","2011",166,54849,302.6
,"South Dakota","46","2012","2012",158,52681,299.9
,"South Dakota","46","2013","2013",153,50182,304.9
,"South Dakota","46","2014","2014",177,48446,365.4
,"South Dakota","46","2015","2015",164,47650,344.2
,"South Dakota","46","2016","2016",154,47699,322.9
,"South Dakota","46","2017","2017",182,47425,383.8
,"South Dakota","46","2018","2018",160,47241,338.7
,"South Dakota","46","2019","2019",179,46641,383.8
,"South Dakota","46","2020 ","2020",192,46133,416.2
"Total","South Dakota","46",,,3766,1173975,320.8
,"Tennessee","47","1999","1999",1705,405455,420.5
,"Tennessee","47","2000","2000",1758,412704,426.0
,"Tennessee","47","2001","2001",1866,423770,440.3
,"Tennessee","47","2002","2002",1954,433072,451.2
,"Tennessee","47","2003","2003",2095,441416,474.6
,"Tennessee","47","2004","2004",2092,445773,469.3
,"Tennessee","47","2005","2005",2154,451758,476.8
,"Tennessee","47","2006","2006",2162,458967,471.1
,"Tennessee","47","2007","2007",2082,461409,451.2
,"Tennessee","47","2008","2008",2064,465046,443.8
,"Tennessee","47","2009","2009",2162,468307,461.7
,"Tennessee","47","2010","2010",2057,467087,440.4
,"Tennessee","47","2011","2011",2150,457852,469.6
,"Tennessee","47","2012","2012",2040,448952,454.4
,"Tennessee","47","2013","2013",1932,438785,440.3
,"Tennessee","47","2014","2014",1932,431824,447.4
,"Tennessee","47","2015","2015",1819,432175,420.9
,"Tennessee","47","2016","2016",1898,438398,432.9
,"Tennessee","47","2017","2017",1980,442663,447.3
,"Tennessee","47","2018","2018",2046,442810,462.0
,"Tennessee","47","2019","2019",2052,437995,468.5
,"Tennessee","47","2020 ","2020",2362,429098,550.5
"Total","Tennessee","47",,,44362,9735316,455.7
,"Texas","48","1999","1999",4792,1374078,348.7
,"Texas","48","2000","2000",5165,1416178,364.7
,"Texas","48","2001","2001",5330,1474710,361.4
,"Texas","48","2002","2002",5569,1529514,364.1
,"Texas","48","2003","2003",5706,1572899,362.8
,"Texas","48","2004","2004",5756,1609730,357.6
,"Texas","48","2005","2005",5920,1647970,359.2
,"Texas","48","2006","2006",5986,1693586,353.5
,"Texas","48","2007","2007",6009,1716965,350.0
,"Texas","48","2008","2008",5970,1739074,343.3
,"Texas","48","2009","2009",5971,1760915,339.1
,"Texas","48","2010","2010",5660,1760467,321.5
,"Texas","48","2011","2011",5513,1741667,316.5
,"Texas","48","2012","2012",5451,1719992,316.9
,"Texas","48","2013","2013",5350,1700389,314.6
,"Texas","48","2014","2014",5381,1706959,315.2
,"Texas","48","2015","2015",5252,1739125,302.0
,"Texas","48","2016","2016",5274,1780264,296.2
,"Texas","48","2017","2017",5492,1825100,300.9
,"Texas","48","2018","2018",5426,1847367,293.7
,"Texas","48","2019","2019",5524,1853407,298.0
,"Texas","48","2020 ","2020",6976,1850386,377.0
"Total","Texas","48",,,123473,37060742,333.2
,"Utah","49","1999","1999",389,128072,303.7
,"Utah","49","2000","2000",353,131665,268.1
,"Utah","49","2001","2001",430,137241,313.3
,"Utah","49","2002","2002",401,141676,283.0
,"Utah","49","2003","2003",438,144503,303.1
,"Utah","49","2004","2004",418,146465,285.4
,"Utah","49","2005","2005",442,149178,296.3
,"Utah","49","2006","2006",442,152595,289.7
,"Utah","49","2007","2007",472,154099,306.3
,"Utah","49","2008","2008",464,155797,297.8
,"Utah","49","2009","2009",479,156041,307.0
,"Utah","49","2010","2010",434,154831,280.3
,"Utah","49","2011","2011",448,151606,295.5
,"Utah","49","2012","2012",434,150200,288.9
,"Utah","49","2013","2013",413,149370,276.5
,"Utah","49","2014","2014",467,150886,309.5
,"Utah","49","2015","2015",419,156042,268.5
,"Utah","49","2016","2016",435,162476,267.7
,"Utah","49","2017","2017",451,167480,269.3
,"Utah","49","2018","2018",462,172668,267.6
,"Utah","49","2019","2019",386,176934,218.2
,"Utah","49","2020 ","2020",523,181260,288.5
"Total","Utah","49",,,9600,3371085,284.8
,"Vermont","50","1999","1999",114,49200,231.7
,"Vermont","50","2000","2000",139,50107,277.4
,"Vermont","50","2001","2001",131,50895,257.4
,"Vermont","50","2002","2002",125,51691,241.8
,"Vermont","50","2003","2003",147,52237,281.4
,"Vermont","50","2004","2004",128,52546,243.6
,"Vermont","50","2005","2005",147,52515,279.9
,"Vermont","50","2006","2006",148,52737,280.6
,"Vermont","50","2007","2007",128,52286,244.8
,"Vermont","50","2008","2008",157,51574,304.4
,"Vermont","50","2009","2009",124,50974,243.3
,"Vermont","50","2010","2010",118,50110,235.5
,"Vermont","50","2011","2011",136,47571,285.9
,"Vermont","50","2012","2012",115,45950,250.3
,"Vermont","50","2013","2013",147,43671,336.6
,"Vermont","50","2014","2014",119,42003,283.3
,"Vermont","50","2015","2015",101,41023,246.2
,"Vermont","50","2016","2016",106,40381,262.5
,"Vermont","50","2017","2017",108,39500,273.4
,"Vermont","50","2018","2018",99,38532,256.9
,"Vermont","50","2019","2019",94,37335,251.8
,"Vermont","50","2020 ","2020",114,35843,318.1
"Total","Vermont","50",,,2745,1028681,266.8
,"Virginia","51","1999","1999",1636,514775,317.8
,"Virginia","51","2000","2000",1740,526221,330.7
,"Virginia","51","2001","2001",1851,544287,340.1
,"Virginia","51","2002","2002",1820,560917,324.5
,"Virginia","51","2003","2003",1808,573255,315.4
,"Virginia","51","2004","2004",1802,586066,307.5
,"Virginia","51","2005","2005",1903,596196,319.2
,"Virginia","51","2006","2006",1984,606039,327.4
,"Virginia","51","2007","2007",1895,610311,310.5
,"Virginia","51","2008","2008",1914,614208,311.6
,"Virginia","51","2009","2009",1856,619592,299.6
,"Virginia","51","2010","2010",1819,621155,292.8
,"Virginia","51","2011","2011",1781,608180,292.8
,"Virginia","51","2012","2012",1717,597192,287.5
,"Virginia","51","2013","2013",1585,581073,272.8
,"Virginia","51","2014","2014",1559,567657,274.6
,"Virginia","51","2015","2015",1512,562240,268.9
,"Virginia","51","2016","2016",1563,566117,276.1
,"Virginia","51","2017","2017",1537,565582,271.8
,"Virginia","51","2018","2018",1534,558081,274.9
,"Virginia","51","2019","2019",1498,547506,273.6
,"Virginia","51","2020 ","2020",1736,535696,324.1
"Total","Virginia","51",,,38050,12662346,300.5
,"Washington","53","1999","1999",1202,445731,269.7
,"Washington","53","2000","2000",1306,454223,287.5
,"Washington","53","2001","2001",1357,467161,290.5
,"Washington","53","2002","2002",1407,478091,294.3
,"Washington","53","2003","2003",1462,484183,302.0
,"Washington","53","2004","2004",1386,488555,283.7
,"Washington","53","2005","2005",1486,492319,301.8
,"Washington","53","2006","2006",1396,497631,280.5
,"Washington","53","2007","2007",1384,498451,277.7
,"Washington","53","2008","2008",1364,497559,274.1
,"Washington","53","2009","2009",1414,497573,284.2
,"Washington","53","2010","2010",1290,492909,261.7
,"Washington","53","2011","2011",1221,477833,255.5
,"Washington","53","2012","2012",1238,467034,265.1
,"Washington","53","2013","2013",1185,456665,259.5
,"Washington","53","2014","2014",1188,453448,262.0
,"Washington","53","2015","2015",1189,460421,258.2
,"Washington","53","2016","2016",1222,471380,259.2
,"Washington","53","2017","2017",1235,477243,258.8
,"Washington","53","2018","2018",1162,474408,244.9
,"Washington","53","2019","2019",1216,467553,260.1
,"Washington","53","2020 ","2020",1268,459817,275.8
"Total","Washington","53",,,28578,10460188,273.2
,"West Virginia","54","1999","1999",486,140462,346.0
,"West Virginia","54","2000","2000",525,141229,371.7
,"West Virginia","54","2001","2001",582,141578,411.1
,"West Virginia","54","2002","2002",614,142391,431.2
,"West Virginia","54","2003","2003",561,142998,392.3
,"West Virginia","54","2004","2004",608,142836,425.7
,"West Virginia","54","2005","2005",667,141975,469.8
,"West Virginia","54","2006","2006",691,140878,490.5
,"West Virginia","54","2007","2007",690,138331,498.8
,"West Virginia","54","2008","2008",640,135640,471.8
